"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",757.209,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",775.925,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",790.104,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",800.934,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",806.205,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",812.58,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",807.873,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",801.539,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",796.411,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",777.307,
"AZE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",783.148,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",488.519,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",431.035,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",456.34,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",479.763,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",470.726,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",454.056,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",421.939,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",393.834,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",372.276,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",354.666,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",341.858,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",341.65,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",341.006,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",340.136,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",343.672,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",356.396,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",358.152,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",364.223,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",369.722,
"BHR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",381.299,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",222.997,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",223.638,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",227.473,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",231.055,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",232.719,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",238.852,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",248.862,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",257.832,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",264.497,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",275.168,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",289.306,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",292.59,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",304.63,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",331.265,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",363.404,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",375.193,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",383.387,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",405.744,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",424.713,
"BGD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",453.833,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",1240.137,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",1304.827,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",1376.338,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",1342.477,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",1322.325,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",1354.327,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1321.292,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1278.076,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",1297.306,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",1326.518,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",1345.676,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1353.001,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",1186.2,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",1132.339,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",1073.159,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",1006.043,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",938.909,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",900.158,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",885.553,
"BLR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",889.441,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",161.981,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",157.194,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",155.552,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",150.818,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",148.265,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",144.639,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",143.544,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",143.407,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",146.806,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",151.767,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",157.084,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",164.226,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",176.49,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",187.762,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",194.83,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",199.378,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",194.842,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",190.233,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",188.207,
"BEN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",195.056,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",151.056,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",158.836,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",166.869,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",178.428,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",188.427,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",198.225,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",208.606,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",226.548,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",241.782,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",257.622,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",272.882,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",290.091,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",309.387,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",328.247,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",342.167,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",348.087,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",340.837,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",333.861,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",339.433,
"BTN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",353.53,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",290.206,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",283.022,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",278.252,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",274.871,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",272.656,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",272.653,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",277.093,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",288.002,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",300.419,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",311.043,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",316.598,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",318.791,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",319.159,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",319.659,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",318.848,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",318.903,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",322.387,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",327.471,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",332.429,
"BOL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",337.477,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",775.491,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",831.776,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",875.633,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",894.621,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",902.869,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",944.592,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",941.344,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",997.85,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",955.461,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",969.112,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",975.531,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1004.534,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",1011.277,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",1037.793,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",1065.579,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",1115.74,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",1080.985,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",1062.029,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",1080.249,
"BIH","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",1094.15,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",337.761,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",352.786,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",364.686,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",369.274,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",367.551,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",362.852,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",367.501,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",367.118,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",378.051,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",386.592,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",395.369,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",403.286,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",406.917,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",411.426,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",415.117,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",416.709,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",406.1,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",400.925,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",403.024,
"BWA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",408.65,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",210.809,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",211.54,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",213.59,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",216.406,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",218.834,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",215.336,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",218.433,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",220.814,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",223.539,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",226.483,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",227.368,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",224.551,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",214.526,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",205.95,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",197.596,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",195.662,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",201.019,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",199.88,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",202.361,
"BRA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",206.572,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",55.117,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",54.332,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",55.407,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",57.194,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",57.921,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",58.416,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",57.664,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",55.194,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",52.567,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",51.808,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",52.025,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",55.257,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",62.717,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",72.908,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",81.503,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",86.058,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",81.735,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",78.109,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",81.723,
"BRN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",89.332,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",1700.395,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",1663.691,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",1628.843,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",1588.458,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",1552.37,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",1550.432,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",1545.055,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",1503.533,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",1463.663,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",1435.699,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",1420.204,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",1391.52,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",1339.14,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",1288.867,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",1304.307,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",1281.85,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",1272.353,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",1267.014,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",1289.513,
"BGR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",1296.192,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",134.102,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",134.162,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",136.868,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",136.779,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",137.672,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",138.716,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",138.239,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",136.47,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",136.72,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",137.267,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",140.759,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",145.424,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",154.29,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",163.707,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",170.063,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",174.511,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",169.489,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",164.088,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",164.355,
"BFA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",166.317,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",99.195,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",93.671,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",91.297,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",88.772,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",86.988,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",85.924,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",83.682,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",82.485,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",81.788,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",81.738,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",83.431,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",84.564,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",87.814,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",90.829,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",91.783,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",90.252,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",85.068,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",81.755,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",83.189,
"BDI","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",84.593,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",150.962,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",153.357,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",157.842,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",161.847,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",165.964,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",169.331,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",172.838,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",178.528,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",184.213,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",188.83,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",192.307,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",193.012,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",193.749,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",193.863,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",194.492,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",194.625,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",194.201,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",194.386,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",200.679,
"KHM","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",212.328,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",298.494,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",299.16,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",309.219,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",310.079,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",309.345,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",310.641,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",313.302,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",314.234,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",321.318,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",331.449,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",342.266,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",354.654,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",373.112,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",393.651,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",405.205,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",402.52,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",391.491,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",378.304,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",381.533,
"CMR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",395.813,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",167.365,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",165.021,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",162.095,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",159.047,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",156.593,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",155.018,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",157.625,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",160.657,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",164.504,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",170.152,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",176.24,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",182.568,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",188.642,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",196.891,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",201.787,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",203.352,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",195.585,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",188.848,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",189.227,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",195.525,
