"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","AIREMISSION","SOX","KG_CAP","A","2011",5.411,
"PRT","AIREMISSION","SOX","KG_CAP","A","2012",4.987,
"PRT","AIREMISSION","SOX","KG_CAP","A","2013",4.604,
"PRT","AIREMISSION","SOX","KG_CAP","A","2014",4.186,
"PRT","AIREMISSION","SOX","KG_CAP","A","2015",4.419,
"PRT","AIREMISSION","SOX","KG_CAP","A","2016",4.429,
"PRT","AIREMISSION","SOX","KG_CAP","A","2017",4.596,
"PRT","AIREMISSION","SOX","KG_CAP","A","2018",4.417,
"SVK","AIREMISSION","SOX","KG_CAP","A","2000",21.611,
"SVK","AIREMISSION","SOX","KG_CAP","A","2001",22.752,
"SVK","AIREMISSION","SOX","KG_CAP","A","2002",18.364,
"SVK","AIREMISSION","SOX","KG_CAP","A","2003",18.867,
"SVK","AIREMISSION","SOX","KG_CAP","A","2004",17.236,
"SVK","AIREMISSION","SOX","KG_CAP","A","2005",15.927,
"SVK","AIREMISSION","SOX","KG_CAP","A","2006",15.662,
"SVK","AIREMISSION","SOX","KG_CAP","A","2007",12.772,
"SVK","AIREMISSION","SOX","KG_CAP","A","2008",12.513,
"SVK","AIREMISSION","SOX","KG_CAP","A","2009",11.608,
"SVK","AIREMISSION","SOX","KG_CAP","A","2010",12.521,
"SVK","AIREMISSION","SOX","KG_CAP","A","2011",12.382,
"SVK","AIREMISSION","SOX","KG_CAP","A","2012",10.515,
"SVK","AIREMISSION","SOX","KG_CAP","A","2013",9.531,
"SVK","AIREMISSION","SOX","KG_CAP","A","2014",8.181,
"SVK","AIREMISSION","SOX","KG_CAP","A","2015",12.271,
"SVK","AIREMISSION","SOX","KG_CAP","A","2016",4.82,
"SVK","AIREMISSION","SOX","KG_CAP","A","2017",5.111,
"SVK","AIREMISSION","SOX","KG_CAP","A","2018",3.706,
"ESP","AIREMISSION","SOX","KG_CAP","A","2000",34.049,
"ESP","AIREMISSION","SOX","KG_CAP","A","2001",32.175,
"ESP","AIREMISSION","SOX","KG_CAP","A","2002",35.1,
"ESP","AIREMISSION","SOX","KG_CAP","A","2003",28.598,
"ESP","AIREMISSION","SOX","KG_CAP","A","2004",28.85,
"ESP","AIREMISSION","SOX","KG_CAP","A","2005",27.398,
"ESP","AIREMISSION","SOX","KG_CAP","A","2006",24.031,
"ESP","AIREMISSION","SOX","KG_CAP","A","2007",23.011,
"ESP","AIREMISSION","SOX","KG_CAP","A","2008",8.323,
"ESP","AIREMISSION","SOX","KG_CAP","A","2009",6.135,
"ESP","AIREMISSION","SOX","KG_CAP","A","2010",5.211,
"ESP","AIREMISSION","SOX","KG_CAP","A","2011",5.962,
"ESP","AIREMISSION","SOX","KG_CAP","A","2012",6.04,
"ESP","AIREMISSION","SOX","KG_CAP","A","2013",4.707,
"ESP","AIREMISSION","SOX","KG_CAP","A","2014",5.171,
"ESP","AIREMISSION","SOX","KG_CAP","A","2015",5.549,
"ESP","AIREMISSION","SOX","KG_CAP","A","2016",4.626,
"ESP","AIREMISSION","SOX","KG_CAP","A","2017",4.637,
"ESP","AIREMISSION","SOX","KG_CAP","A","2018",4.215,
"SWE","AIREMISSION","SOX","KG_CAP","A","2000",5.095,
"SWE","AIREMISSION","SOX","KG_CAP","A","2001",4.822,
"SWE","AIREMISSION","SOX","KG_CAP","A","2002",4.812,
"SWE","AIREMISSION","SOX","KG_CAP","A","2003",4.752,
"SWE","AIREMISSION","SOX","KG_CAP","A","2004",4.228,
"SWE","AIREMISSION","SOX","KG_CAP","A","2005",4.072,
"SWE","AIREMISSION","SOX","KG_CAP","A","2006",4.012,
"SWE","AIREMISSION","SOX","KG_CAP","A","2007",3.474,
"SWE","AIREMISSION","SOX","KG_CAP","A","2008",3.195,
"SWE","AIREMISSION","SOX","KG_CAP","A","2009",2.908,
"SWE","AIREMISSION","SOX","KG_CAP","A","2010",3.062,
"SWE","AIREMISSION","SOX","KG_CAP","A","2011",2.758,
"SWE","AIREMISSION","SOX","KG_CAP","A","2012",2.676,
"SWE","AIREMISSION","SOX","KG_CAP","A","2013",2.431,
"SWE","AIREMISSION","SOX","KG_CAP","A","2014",2.133,
"SWE","AIREMISSION","SOX","KG_CAP","A","2015",1.808,
"SWE","AIREMISSION","SOX","KG_CAP","A","2016",1.87,
"SWE","AIREMISSION","SOX","KG_CAP","A","2017",1.778,
"SWE","AIREMISSION","SOX","KG_CAP","A","2018",1.731,
"CHE","AIREMISSION","SOX","KG_CAP","A","2000",2.286,
"CHE","AIREMISSION","SOX","KG_CAP","A","2001",2.388,
"CHE","AIREMISSION","SOX","KG_CAP","A","2002",2.067,
"CHE","AIREMISSION","SOX","KG_CAP","A","2003",2.083,
"CHE","AIREMISSION","SOX","KG_CAP","A","2004",2.032,
"CHE","AIREMISSION","SOX","KG_CAP","A","2005",1.882,
"CHE","AIREMISSION","SOX","KG_CAP","A","2006",1.766,
"CHE","AIREMISSION","SOX","KG_CAP","A","2007",1.522,
"CHE","AIREMISSION","SOX","KG_CAP","A","2008",1.52,
"CHE","AIREMISSION","SOX","KG_CAP","A","2009",1.331,
"CHE","AIREMISSION","SOX","KG_CAP","A","2010",1.329,
"CHE","AIREMISSION","SOX","KG_CAP","A","2011",1.057,
"CHE","AIREMISSION","SOX","KG_CAP","A","2012",1.077,
"CHE","AIREMISSION","SOX","KG_CAP","A","2013",0.985,
"CHE","AIREMISSION","SOX","KG_CAP","A","2014",0.888,
"CHE","AIREMISSION","SOX","KG_CAP","A","2015",0.682,
"CHE","AIREMISSION","SOX","KG_CAP","A","2016",0.623,
"CHE","AIREMISSION","SOX","KG_CAP","A","2017",0.594,
"CHE","AIREMISSION","SOX","KG_CAP","A","2018",0.585,
"TUR","AIREMISSION","SOX","KG_CAP","A","2000",34.939,
"TUR","AIREMISSION","SOX","KG_CAP","A","2001",30.443,
"TUR","AIREMISSION","SOX","KG_CAP","A","2002",28.33,
"TUR","AIREMISSION","SOX","KG_CAP","A","2003",26.731,
"TUR","AIREMISSION","SOX","KG_CAP","A","2004",26.215,
"TUR","AIREMISSION","SOX","KG_CAP","A","2005",29.14,
"TUR","AIREMISSION","SOX","KG_CAP","A","2006",31.053,
"TUR","AIREMISSION","SOX","KG_CAP","A","2007",35.841,
"TUR","AIREMISSION","SOX","KG_CAP","A","2008",35.878,
"TUR","AIREMISSION","SOX","KG_CAP","A","2009",36.815,
"TUR","AIREMISSION","SOX","KG_CAP","A","2010",34.813,
"TUR","AIREMISSION","SOX","KG_CAP","A","2011",35.324,
"TUR","AIREMISSION","SOX","KG_CAP","A","2012",35.595,
"TUR","AIREMISSION","SOX","KG_CAP","A","2013",25.11,
"TUR","AIREMISSION","SOX","KG_CAP","A","2014",27.362,
"TUR","AIREMISSION","SOX","KG_CAP","A","2015",24.426,
"TUR","AIREMISSION","SOX","KG_CAP","A","2016",27.784,
"TUR","AIREMISSION","SOX","KG_CAP","A","2017",28.706,
"TUR","AIREMISSION","SOX","KG_CAP","A","2018",30.297,
"GBR","AIREMISSION","SOX","KG_CAP","A","2000",21.83,
"GBR","AIREMISSION","SOX","KG_CAP","A","2001",20.292,
"GBR","AIREMISSION","SOX","KG_CAP","A","2002",18.189,
"GBR","AIREMISSION","SOX","KG_CAP","A","2003",17.669,
"GBR","AIREMISSION","SOX","KG_CAP","A","2004",14.94,
"GBR","AIREMISSION","SOX","KG_CAP","A","2005",12.817,
"GBR","AIREMISSION","SOX","KG_CAP","A","2006",11.976,
"GBR","AIREMISSION","SOX","KG_CAP","A","2007",10.301,
"GBR","AIREMISSION","SOX","KG_CAP","A","2008",8.522,
"GBR","AIREMISSION","SOX","KG_CAP","A","2009",6.887,
"GBR","AIREMISSION","SOX","KG_CAP","A","2010",7.091,
"GBR","AIREMISSION","SOX","KG_CAP","A","2011",6.491,
"GBR","AIREMISSION","SOX","KG_CAP","A","2012",7.124,
"GBR","AIREMISSION","SOX","KG_CAP","A","2013",6.102,
"GBR","AIREMISSION","SOX","KG_CAP","A","2014",4.917,
"GBR","AIREMISSION","SOX","KG_CAP","A","2015",3.794,
"GBR","AIREMISSION","SOX","KG_CAP","A","2016",2.697,
"GBR","AIREMISSION","SOX","KG_CAP","A","2017",2.604,
"GBR","AIREMISSION","SOX","KG_CAP","A","2018",2.367,
"USA","AIREMISSION","SOX","KG_CAP","A","2000",51.886,
"USA","AIREMISSION","SOX","KG_CAP","A","2001",50.172,
"USA","AIREMISSION","SOX","KG_CAP","A","2002",46.803,
"USA","AIREMISSION","SOX","KG_CAP","A","2003",45.701,
"USA","AIREMISSION","SOX","KG_CAP","A","2004",44.565,
"USA","AIREMISSION","SOX","KG_CAP","A","2005",44.147,
"USA","AIREMISSION","SOX","KG_CAP","A","2006",39.434,
"USA","AIREMISSION","SOX","KG_CAP","A","2007",34.805,
"USA","AIREMISSION","SOX","KG_CAP","A","2008",30.369,
"USA","AIREMISSION","SOX","KG_CAP","A","2009",26.479,
"USA","AIREMISSION","SOX","KG_CAP","A","2010",22.309,
"USA","AIREMISSION","SOX","KG_CAP","A","2011",18.439,
"USA","AIREMISSION","SOX","KG_CAP","A","2012",14.289,
"USA","AIREMISSION","SOX","KG_CAP","A","2013",13.601,
"USA","AIREMISSION","SOX","KG_CAP","A","2014",13.014,
"USA","AIREMISSION","SOX","KG_CAP","A","2015",10.879,
"USA","AIREMISSION","SOX","KG_CAP","A","2016",8.742,
"USA","AIREMISSION","SOX","KG_CAP","A","2017",6.697,
"USA","AIREMISSION","SOX","KG_CAP","A","2018",6.414,
"CHL","AIREMISSION","SOX","KG_CAP","A","2005",17.577,
"CHL","AIREMISSION","SOX","KG_CAP","A","2006",23.175,
"CHL","AIREMISSION","SOX","KG_CAP","A","2007",24.219,
"CHL","AIREMISSION","SOX","KG_CAP","A","2008",20.889,
"CHL","AIREMISSION","SOX","KG_CAP","A","2009",19.553,
"CHL","AIREMISSION","SOX","KG_CAP","A","2010",17.773,
"CHL","AIREMISSION","SOX","KG_CAP","A","2011",18.644,
"CHL","AIREMISSION","SOX","KG_CAP","A","2012",13.662,
"CHL","AIREMISSION","SOX","KG_CAP","A","2013",12.365,
"CHL","AIREMISSION","SOX","KG_CAP","A","2014",8.324,
"CHL","AIREMISSION","SOX","KG_CAP","A","2015",8.53,
"CHL","AIREMISSION","SOX","KG_CAP","A","2016",19.032,
"CHL","AIREMISSION","SOX","KG_CAP","A","2017",16.544,
"CHL","AIREMISSION","SOX","KG_CAP","A","2018",14.317,
"EST","AIREMISSION","SOX","KG_CAP","A","2000",69.405,
"EST","AIREMISSION","SOX","KG_CAP","A","2001",65.183,
"EST","AIREMISSION","SOX","KG_CAP","A","2002",62.953,
"EST","AIREMISSION","SOX","KG_CAP","A","2003",73.073,
"EST","AIREMISSION","SOX","KG_CAP","A","2004",64.669,
"EST","AIREMISSION","SOX","KG_CAP","A","2005",56.275,
"EST","AIREMISSION","SOX","KG_CAP","A","2006",51.81,
"EST","AIREMISSION","SOX","KG_CAP","A","2007",65.498,
"EST","AIREMISSION","SOX","KG_CAP","A","2008",51.852,
"EST","AIREMISSION","SOX","KG_CAP","A","2009",41.08,
"EST","AIREMISSION","SOX","KG_CAP","A","2010",62.523,
"EST","AIREMISSION","SOX","KG_CAP","A","2011",54.765,
"EST","AIREMISSION","SOX","KG_CAP","A","2012",32.419,
"EST","AIREMISSION","SOX","KG_CAP","A","2013",31.605,
"EST","AIREMISSION","SOX","KG_CAP","A","2014",35.574,
"EST","AIREMISSION","SOX","KG_CAP","A","2015",27.419,
"EST","AIREMISSION","SOX","KG_CAP","A","2016",26.532,
"EST","AIREMISSION","SOX","KG_CAP","A","2017",29.288,
"EST","AIREMISSION","SOX","KG_CAP","A","2018",23.322,
"ISR","AIREMISSION","SOX","KG_CAP","A","2000",45.573,
"ISR","AIREMISSION","SOX","KG_CAP","A","2003",37.515,
"ISR","AIREMISSION","SOX","KG_CAP","A","2004",34.281,
"ISR","AIREMISSION","SOX","KG_CAP","A","2005",30.323,
"ISR","AIREMISSION","SOX","KG_CAP","A","2006",27.258,
"ISR","AIREMISSION","SOX","KG_CAP","A","2007",26.023,
"ISR","AIREMISSION","SOX","KG_CAP","A","2008",23.971,
"ISR","AIREMISSION","SOX","KG_CAP","A","2009",21.452,
"ISR","AIREMISSION","SOX","KG_CAP","A","2010",19.788,
"ISR","AIREMISSION","SOX","KG_CAP","A","2011",20.46,
"ISR","AIREMISSION","SOX","KG_CAP","A","2012",19.862,
"ISR","AIREMISSION","SOX","KG_CAP","A","2013",16.312,
"ISR","AIREMISSION","SOX","KG_CAP","A","2014",12.772,
"ISR","AIREMISSION","SOX","KG_CAP","A","2015",12.587,
"ISR","AIREMISSION","SOX","KG_CAP","A","2016",10.622,
"ISR","AIREMISSION","SOX","KG_CAP","A","2017",8.18,
"ISR","AIREMISSION","SOX","KG_CAP","A","2018",6.705,
"SVN","AIREMISSION","SOX","KG_CAP","A","2000",47.055,
"SVN","AIREMISSION","SOX","KG_CAP","A","2001",31.742,
"SVN","AIREMISSION","SOX","KG_CAP","A","2002",31.526,
"SVN","AIREMISSION","SOX","KG_CAP","A","2003",30.22,
"SVN","AIREMISSION","SOX","KG_CAP","A","2004",25.401,
"SVN","AIREMISSION","SOX","KG_CAP","A","2005",20.176,
"SVN","AIREMISSION","SOX","KG_CAP","A","2006",8.488,
"SVN","AIREMISSION","SOX","KG_CAP","A","2007",7.398,
"SVN","AIREMISSION","SOX","KG_CAP","A","2008",6.222,
"SVN","AIREMISSION","SOX","KG_CAP","A","2009",5.057,
"SVN","AIREMISSION","SOX","KG_CAP","A","2010",5.084,
"SVN","AIREMISSION","SOX","KG_CAP","A","2011",5.549,
"SVN","AIREMISSION","SOX","KG_CAP","A","2012",5.158,
"SVN","AIREMISSION","SOX","KG_CAP","A","2013",4.651,
"SVN","AIREMISSION","SOX","KG_CAP","A","2014",3.709,
"SVN","AIREMISSION","SOX","KG_CAP","A","2015",2.632,
"SVN","AIREMISSION","SOX","KG_CAP","A","2016",2.244,
"SVN","AIREMISSION","SOX","KG_CAP","A","2017",2.357,
"SVN","AIREMISSION","SOX","KG_CAP","A","2018",2.304,
"OECD","AIREMISSION","SOX","KG_CAP","A","2000",15.052,
"OECD","AIREMISSION","SOX","KG_CAP","A","2001",14.519,
"OECD","AIREMISSION","SOX","KG_CAP","A","2002",14.047,
"OECD","AIREMISSION","SOX","KG_CAP","A","2003",13.3,
"OECD","AIREMISSION","SOX","KG_CAP","A","2004",12.553,
"OECD","AIREMISSION","SOX","KG_CAP","A","2005",12.091,
"OECD","AIREMISSION","SOX","KG_CAP","A","2006",11.696,
"OECD","AIREMISSION","SOX","KG_CAP","A","2007",11.483,
"OECD","AIREMISSION","SOX","KG_CAP","A","2008",10.18,
"OECD","AIREMISSION","SOX","KG_CAP","A","2009",9.392,
"OECD","AIREMISSION","SOX","KG_CAP","A","2010",8.874,
"OECD","AIREMISSION","SOX","KG_CAP","A","2011",8.746,
"OECD","AIREMISSION","SOX","KG_CAP","A","2012",8.626,
"OECD","AIREMISSION","SOX","KG_CAP","A","2013",7.608,
"OECD","AIREMISSION","SOX","KG_CAP","A","2014",7.499,
"OECD","AIREMISSION","SOX","KG_CAP","A","2015",7.032,
"OECD","AIREMISSION","SOX","KG_CAP","A","2016",6.98,
"OECD","AIREMISSION","SOX","KG_CAP","A","2017",6.753,
"OECD","AIREMISSION","SOX","KG_CAP","A","2018",6.648,
"MEX","AIREMISSION","SOX","KG_CAP","A","2005",29.259,
"MEX","AIREMISSION","SOX","KG_CAP","A","2008",20.225,
"MEX","AIREMISSION","SOX","KG_CAP","A","2016",11.035,
"RUS","AIREMISSION","SOX","KG_CAP","A","2006",34.23,
"RUS","AIREMISSION","SOX","KG_CAP","A","2007",32.873,
"RUS","AIREMISSION","SOX","KG_CAP","A","2008",32.618,
"RUS","AIREMISSION","SOX","KG_CAP","A","2009",31.447,
"RUS","AIREMISSION","SOX","KG_CAP","A","2010",31.398,
"RUS","AIREMISSION","SOX","KG_CAP","A","2011",30.987,
"RUS","AIREMISSION","SOX","KG_CAP","A","2012",30.701,
"RUS","AIREMISSION","SOX","KG_CAP","A","2013",29.765,
"RUS","AIREMISSION","SOX","KG_CAP","A","2014",28.493,
"RUS","AIREMISSION","SOX","KG_CAP","A","2015",28.883,
"RUS","AIREMISSION","SOX","KG_CAP","A","2016",28.242,
"RUS","AIREMISSION","SOX","KG_CAP","A","2018",25.385,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2000",20.489,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2001",19.073,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2002",17.942,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2003",16.599,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2004",15.659,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2005",15.126,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2006",14.826,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2007",14.8,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2008",12.309,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2009",11.161,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2010",10.72,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2011",10.437,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2012",10.271,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2013",8.35,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2014",8.25,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2015",7.677,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2016",7.525,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2017",7.645,
"OECDE","AIREMISSION","SOX","KG_CAP","A","2018",7.692,
"LVA","AIREMISSION","SOX","KG_CAP","A","2000",7.449,
"LVA","AIREMISSION","SOX","KG_CAP","A","2001",6.069,
"LVA","AIREMISSION","SOX","KG_CAP","A","2002",5.578,
"LVA","AIREMISSION","SOX","KG_CAP","A","2003",4.926,
"LVA","AIREMISSION","SOX","KG_CAP","A","2004",4.08,
"LVA","AIREMISSION","SOX","KG_CAP","A","2005",3.884,
"LVA","AIREMISSION","SOX","KG_CAP","A","2006",3.777,
"LVA","AIREMISSION","SOX","KG_CAP","A","2007",3.7,
"LVA","AIREMISSION","SOX","KG_CAP","A","2008",3.033,
"LVA","AIREMISSION","SOX","KG_CAP","A","2009",3.09,
"LVA","AIREMISSION","SOX","KG_CAP","A","2010",2.039,
"LVA","AIREMISSION","SOX","KG_CAP","A","2011",2.043,
"LVA","AIREMISSION","SOX","KG_CAP","A","2012",2.137,
"LVA","AIREMISSION","SOX","KG_CAP","A","2013",1.912,
"LVA","AIREMISSION","SOX","KG_CAP","A","2014",1.917,
"LVA","AIREMISSION","SOX","KG_CAP","A","2015",1.785,
"LVA","AIREMISSION","SOX","KG_CAP","A","2016",1.739,
"LVA","AIREMISSION","SOX","KG_CAP","A","2017",1.843,
"LVA","AIREMISSION","SOX","KG_CAP","A","2018",1.99,
"LTU","AIREMISSION","SOX","KG_CAP","A","2000",10.84,
"LTU","AIREMISSION","SOX","KG_CAP","A","2001",12.024,
"LTU","AIREMISSION","SOX","KG_CAP","A","2002",10.892,
"LTU","AIREMISSION","SOX","KG_CAP","A","2003",7.276,
"LTU","AIREMISSION","SOX","KG_CAP","A","2004",7.566,
"LTU","AIREMISSION","SOX","KG_CAP","A","2005",8.185,
"LTU","AIREMISSION","SOX","KG_CAP","A","2006",7.617,
"LTU","AIREMISSION","SOX","KG_CAP","A","2007",6.635,
"LTU","AIREMISSION","SOX","KG_CAP","A","2008",6.075,
"LTU","AIREMISSION","SOX","KG_CAP","A","2009",5.911,
"LTU","AIREMISSION","SOX","KG_CAP","A","2010",5.776,
"LTU","AIREMISSION","SOX","KG_CAP","A","2011",6.335,
"LTU","AIREMISSION","SOX","KG_CAP","A","2012",5.582,
"LTU","AIREMISSION","SOX","KG_CAP","A","2013",4.875,
"LTU","AIREMISSION","SOX","KG_CAP","A","2014",4.499,
"LTU","AIREMISSION","SOX","KG_CAP","A","2015",5.099,
"LTU","AIREMISSION","SOX","KG_CAP","A","2016",5.149,
"LTU","AIREMISSION","SOX","KG_CAP","A","2017",4.448,
"LTU","AIREMISSION","SOX","KG_CAP","A","2018",4.53,
